comment_id,user_name,content
1014406505706143,Changg Mai,Ngoc Anh khá quen
1014318679048259,Lâm Nhungg,Dễ thương bỏ mẹ
1014360279044099,Bùi Ngọc Lâm Ân,Chắc là gọi ra xong cái thấy của đối diện ngon hơn nên đổi ý mà.
1014320762381384,Mỹ Tâm,"Y chang mình với ny mình. Mình luôn chọn cái món gì đó dở thiệt dở, ny mình lúc nào chọn cũng ngon, mình ăn xong thấy dở nên ngồi nhìn kh ăn nữa, ny thấy vậy hỏi "" Đổi không "" "" Không đổi là không có cơ hội nữa nha "" vậy là đổi mình được ăn ngon còn phần thiệt ny mình chịu. Hay la la vậy chứ thương lắm"
1014305672382893,Hoài Thương Nguyễn,Giống dv phim thái thế
1014297959050331,Uyên Trần,Cùng lần đầu đến 1 quán mà không hiểu sao zai nhà t luôn luôn gọi đồ nhìn hấp dẫn và ngon hơn t. Từ chối hiểu rất rất nhiều lần r
1014343069045820,Hà Minh Nhựt,"Có cak gì đâu ,dẫn bạn gái đi giả sử dùng phần nó xong mà muốn thử hay muốn đổi phần với mình cứ cho thôi .Méo gì phải sân si,làm cái mặt bí xị như mặt lol .Gặp t cứ thoải mái ,cứ làm gì thích ,thậm chí t còn nhường cho nữa ,đàn ông rộng rãi tí so đo làm gì."
1014296052383855,Nguyễn Nhật Tùng,Sao giống mặt anh diễn viên trong lỗi tình yêu ATM vậy =))))
1014387152374745,Mai Tran,Bí kíp mấy thằng anh mình là chờ nó gọi xong gọi giống y hệt :)))
1014312059048921,Hai Anh,davikah à mn ?
1014309222382538,Anh Tuan,Dễ thương :))
1014309072382553,Trương Tuấn,Đjt mẹ bọn có ny lại tag nhau rồi đấy! Trông có ngứa mắt không??
1014355819044545,Đỗ Minh,Chị Maika xinh quá
1014353735711420,Bống Bống,Luôn phải gọi 2 món khác nhau. Để đc ăn cả 2.
1014336205713173,Erits Lý,"Đớp trái dừa xong, nhìn ly nước ngon quá đớp luôn ly nước của anh ghệ."
1014314282382032,NB Nguyễn,Ủa hình như 2 người này là diễn viên luôn mà. Ông này đóng ATM tình yêu còn chị này đóng Tình người duyên ma vs Mario đúng không mọi người
