comment_id,user_name,content
1927690877711030,Ngọc Huệ Hà An,Đi da liễu
1927693294377455,Mao Mao,"Dùng cái này nhen bà

https://shope.ee/2AqoMlBWPh"
1927670314379753,Hồ Ngọc Mỹ,Mình dùng bột tái tạo lên sẽ khô còi và dễ dàng lấy nhân mụn ạ
1927668721046579,Nguyen Thao My,https://shp.ee/t9j7i6j bôi klenzit c vs mua trà mát gan uống đi b ạ
1927676601045791,Hoai Tien,Quan tâm ib mình tv kỹ hơn cho nha
1927676437712474,Nguyễn Bảo Quân,Nặn thôi cho đã 😁
1927664267713691,Trân Nguyễn,Dùng retinol của innisfree nè .. phục hồi da đặc biệt là da mụn nhé.https://shope.ee/7fBkqMK5v6
1927668481046603,Mỹ Mỹ,Đi bs
1927662937713824,Đôn Nguyễn,Đi bác sĩ da liễu
1927800804366704,Hoàng Nam Vũ,"E mới đi khám da liễu luôn, đang chờ nặn mong là kịp đẹp trước tết"
1927688514377933,Tra My,Xài loại này cho nhanh bạn https://shope.ee/7zoYkRzI9C.
1927724857707632,Thúy Dương Ngọc,Ib m nhé
1928285677651550,Bích Trâmm,Lấy mụn và phục hồi da nha b
1927769657703152,Thùy Linh,Chị ib em nha
1927696844377100,Lương Ngọc Diệp,"Tình trạng da mặt bạn bị dày sừng, mụn ẩn viêm, lỗ chân lông to, sẹo đáy nhọn, bạn Peel TCA Zenus kết hợp skincare dưỡng da là se lỗ chân, giảm dầu, dần hết mụn, dần hết sẹo rỗ, sẹo đáy nhọn, hết thâm, da trắng mịn, căng bóng."
1927745821038869,Tran Quang Hungg,Tazoretin hha
1927795691033882,Phan Ruby,Công nhận ở nhà thì k sao mà có dịp gì quan trọng thì mụn đầy mặt🥹
1927800377700080,Tra Giang Truong,Nặn mụn xong thì hỏi chỗ đó cách chăm sóc da luôn nha chế
1927793667700751,Nguyễn Vy Ngọc,Quý lắm mới chỉ cho chỗ guột nghe🤣 bí mật thôi chứ đông lại càng đông hơn https://www.facebook.com/jangmibeautySG
1927796857700432,Châu Quỳnh,"Giờ nặn mụn thì nhiều chỗ mà b, cứ ra mấy spa ý"
1927793644367420,Lê Thảo Vân,Em cũng đang cần tìm chỗ nặn mụn luôn nè 😢
1927801077700010,Thanh Van Nguyen,Mình ngứa tay nên toàn tự nặn k à😂
1927794274367357,Thanh Tuyền,Nhớ tìm hiểu kĩ nha bạn chứ k tiền mất tật mang
1927796981033753,Bích Thanh,Mình thì bị thâm do nặn mụn :((( k biết trị thâm đc ko nữa
1927801477699970,Trúc Lê,"E bị nhiều ở má nè, phải đeo khẩu trang miết đâu dám bỏ ra đâu🥲"
1927709497709168,Phạm Thị Liểu,"=> Mụn như này là nội tiết chiếm 80% rồi nhé
Xem lại cách ăn uống, sinh hoạt
Bổ sung trái cây, nước uống thanh lọc vào
Ngủ nghỉ như nào nữa lý
Và đặc biệt là LÀM SẠCH SÂU cho da ( tránh tiết dầu bẩn… )👌

=> Giảm mụn ẩn sần sùi, Sợi bã nhờn, thâm mụn các kiểu như này thì nền da phải luôn thật sạch sâu ( Xem lại bước làm sạch thật kĩ nhé 👌 )

=> Em Peel định kỳ để thông thoáng lcl & ăn dưỡng hơn nhé ( kết hợp Tre đặc trị mụn, sạch sâu )
Và Routine như nào cho hợp lý nữa nhé☘️,,"
1927796454367139,Ngọc Khánh,"Gần nhà e có cái da liễu Jangmi thấy lúc nào cũng đông á chị coi thử coi ổn k, ngay đường Hoa sứ luôn"
1927796354367149,Nguyễn Chiến Lan,"Đi nặn mụn lấy nhân mụn luôn bạn ơi, tiện làm luôn lần"
1927696681043783,Bích Quyên Quách,Này là có thể da bị kích ứng do dùng sữa rửa mặt không hợp nên thử thay đổi mấy loại sữa rửa mặt mà bạn đang dùng 1 thời gian xem sao. Ưu tiên những loại nào lành tính với da thui nhee. Bạn thử dùng loại này xem sao https://shope.ee/7KYuXVZgJL
1927666434380141,Út Bố Bình,Red peel với the ord cái mô tốt hơn đó mn
1927691931044258,ChuộtMin Thảo,"Chiếc mụn biểu hiện cho việc ăn ngọt,thức khuya😂"
1927660777714040,Oanh Đỗ,E mua cái cấm mụn và kem dưỡng của nhà biotrade về bôi cho nhanh khô cồi và hạn chế thâm
1927758621037589,Hồ Ngọc Uyên,"Mụn này bữa mình đi bs da liễu thì được bảo là mụn trứng cá bọc, ra bs họ sẽ kê cho bạn thuốc khoảng 2 tháng mới hết nha. Hạn chế ăn ngọt với thức khuya"
1928889114257873,Trang Nhung,Đi spa nặn rồi bôi thuốc phát khỏi ngay
1927794937700624,Vân Nguyễn Cẩm,H làm có hơi trễ á sợ mặt sưng rồi tấy đỏ lành k kịp
1927774831035968,Thuý An An,Nặn đi rồi bôi thuốc nó seo het bạn nhé
1929474677532650,Nguyễn Linh,Bị mụn do nội tiết tố 1 phầm và do dùng chưa đúng sp nè. Da ai mụn qua e tv cho nha miễn phí
1928336437646474,Bảo Trâm,"Mụn này do ăn đồ chiên với bánh tét nè b ơi, mình về nhà ăn tết được mấy hôm cũng bị y chang vậy
anw, sau tết mình đi lấy mụn và làm enzym liền, Bs giải thích do ăn uống làm rối loạn nội tiết gây tăng nhờn và tăng sừng đặc biệt vùng cằm là hay bị nhất. Enzyme giúp điều hòa giảm nhờn và giảm viêm luôn, giống b cũng đang có mấy nốt sưng đỏ á, highly rcm b ghé Harmony clinic có bs xem da trước bên này dùng dược mp nên yên tâm nha, hôm mùng 10 mình có ghé được xì lì giảm 50% nên đi 1 buổi có 175k hà"
1927886931024758,Ngọc Mến,Boii serum đi b.ib mình
1927824114364373,Míttơ Son,"Nhìn giống mụn nội tiết quá, cái này là từ bên trong,cân bằng lại sinh hoạt hàng ngày đi ăn uống lành mạnh"
