comment_id,user_name,content
2029426284204155,Yenngoc Vo,"Kem gì mà không trộn ,quan trọng là trộn cái gì thôi"
2029444400869010,Thái Như Tiên,Hong có loại kem hay serum nào đặc trị được mụn. Mụn nó thuộc về bệnh lý chỉ có thuốc thôi
2029539757526141,Thúy Giang Tăng,"Mê quá mê luôn này, phấn nước Clio giảm tới 58% trên phiên live THẾ VẬN HỘI SĂN SALE vào ngày 1/8 của Hepmil Vn á mấy bà ơi"
2029424884204295,Joannie Nhung,Trộn
2029427597537357,Lê Như,Thoa cái j lên người cũng cần biết thành phần j trong đó bạn
2029424374204346,Nguyễn Hửu Bôn,kem trộn ạ
2029441257535991,Bác Sĩ Oanh Nguyễn,"Nếu k check được hãng mỹ phẩm lớn rõ ràng, thành phần rõ ràng thì là đồ gia công, đồ trộn hại da. Tốt nhất k dùng, sau này đỡ phải hối hận bạn nhé."
2029465187533598,Nguyễn Thị Như Tuyết,Kem nào cũng phải qua khâu pha trộn nhưng trộn có nghiên cứu có báo cáo lâm sàn chứ kp trộn theo kiểu k khoa học k an toàn. Và quan trọng kem ở nước ngoài họ k có làm chất nén 😅
2029449177535199,Bông Skincare,Trộn
2029646517515465,Uyên Thy Hòa,"Mọi người cẩn thận nhé , Đừng để bị lừa như em họ cứ bắt làm nhiệm vụ này kia đến lúc làm mãi hết sạch tiền rồi mới tỉnh là bị lừa , cũng may mắn là có đứa bạn nhờ chỉ cho mới có thể lấy lại được"
