comment_id,user_name,content
2026857731127677,Lý Hồng Thiên Ân,"Mình bị y vậy nhưng tầm 2 tuần là hết, đi bs bảo là vảy phấn hồng, đợt bệnh chứ k có thuốc trị nha, tự đến tự đi á"
2027401567739960,Thu Thuỷ,Có giống tn ko b 🤣
2026923994454384,Trương Nguyệt Tròn,Trương Thị Thu Đủ yên tâm ròi
2027283907751726,Mimie,Cứ đi khám xét nghiệm các thứ thử xem nhé. Nếu có thuốc bôi thì bsi sẽ kê nè
2026836161129834,Nguyễn Hải,Bệnh già bạn ợi
2027512861062164,Huỳnh Sương,🌺🍒🌺CẢNH BÁO Mọi người ai mà bị lừa tiền Làm nhiệm vụ Telegram - Shoppe - Lazada. vay tiền trên mạng không lấy lại được Các sàn và điện tử không rút ra được. Muốn lấy lại nhắn tin trực tiếp cho mình. mình cũng từng bị lừa và đã lấy lại được > Không thu phí trước nhé mọi người!!!
2028089641004486,Nguyễn Hồng,"Νʜớt giá ꜱỉ 1 ᴄhaɪ ᴄũnɢ giá ꜱỉ
Βaᴏ ᴄʜᴇcᴋ hàng ᴄʜíɴʜ hãɴg anh ᴇᴍ ʏên tâᴍ
xe số : 52ᴋ - 88ᴋ
xᴇ ɢᴀ : 67ᴋ - 98ᴋ
xɪ pᴏ : 61ᴋ - 88ᴋ
xᴇ ʜơi máy xănɢ : 255ᴋ - 388ᴋ
xᴇ máʏ ᴍáy dầu : 310k - 388k
Zᴀlo : 0️⃣9️⃣3️⃣6️⃣0️⃣6️⃣1️⃣0️⃣2️⃣2️⃣
Địᴀ cʜỉ : 230/35 ᴍã lò - ʙìɴʜ ᴛrị đônɢ ᴀ - bìɴʜ ᴛâɴ ( Vô hẻm 230 ɢặp nɢã ba qᴜẹᴏ ᴛʀái ᴄhạy ɢầɴ cuốɪ đườɴg là tớɪ ꜱhᴏᴘ ᴇm ᴄửa ᴍàu đᴇɴ )"
2027824134364370,Hoà Khánh,"giống dị ứng mề đay b ạ, có điều không ngứa đúng k hỏi bs vương thanh hòa xem b ạ, chúc b mau khỏi nhé"
2026820577798059,Huỳnh Mỹ Huyền,"Đi khám á chị ơi , cái này ngoài da thôi ạ . Đợt em khám là bị rối loạn sắc tố da í , uống thuốc với thoa thuốc là hết à"
2026818234464960,Vicky Phạm,Có mụt nước ko e
2027219467758170,Trần Thị Thu Huyền,Cháu xuất hiện các đốm này thời gian lâu chưa? Có vừa cúm cảm hay dùng thuốc điều trị viêm thời gian vừa rồi không?
2026826591130791,Nguyễn Linh,Ngứa ko b
2026948244451959,Nguyễn Châu,"Bị y chang v lun, rui cũng kệ lun, nó nổi 1 hôm nó hết, rồi lâu lâu lại lên 1 hôm lại hết 🥲"
