comment_id,user_name,content
2032251980588252,Trần Uyên,Bị zona
2032681967211920,Đỗ Nhung,Zona đó
2032262843920499,Thạch Thị Út,Lấy lá mướp rửa sạch chà lên ngày mai khô à
2032426443904139,Kẹo Đắng,3 khoang r bạn ơi
2032304390583011,Tran Thai,E em đôt môt cây nhãn rôi em hơ hai ba lân hêt
2032227723924011,Duy Phúc,này là bị kiến 3 khoang bể độc ra đó ra nhà thuốc mua thuốc bôi 6 7 ngày là lành
2032350827245034,Chau Nguyen,"Nhìn giống độc kiến ba khoang, hơn zona đó ạ! Kiểm tra hết gốc phòng, kiến bay vào quần áo mặc bị ngay! Mua thuốc xanh! Thuôc bảy màu bôi! Vết này bịch ra có thể lây"
2032266627253454,Nguyễn Lan,"Có bị nhức, ngứa đau không ?? Nếu có thì bị giời leo, nên đi khoáng để sau này nó ko bị lại và không lan ra, rồi giã lá mướp lấy nước thoa đều chỗ bị, ngày 2 lần sáng tối, từ từ nó khô mài là hết."
2032332467246870,Phát Mạnh,Kiến 3 khoang
2032316977248419,Vũ Hồng Bảo Nguyên,Kiến 3 khoang
2032227240590726,Nguyễn Tuấn Anh,Có khi bị Zona thần kinh đó
2032454257234691,Yu Tống,Zona! Ra hiệu thuốc nhờ y sĩ tư vấn. Lên này hỏi 9ng 10ý nào bớt bệnh! Để lâu nguy hiểm
2032249347255182,Huỳnh Như,Bị kiến ba khoang rồi ạ
2032460387234078,Đỗ Quỳnh Như,Kiến ba khoang á b🥲
2032321687247948,Nhật Hồ,"Zona đó, thế này bị nhẹ thôi ksao đâu, mình bị nặng như này này"
2032389497241167,Hiểu Phàm,Lấy mũ lá mướp sức
2032265927253524,Đan Bảo,Kiến ba khoang. B mua lọ hồ nước 5k về bôi ngày vài lần là khô b ah
