comment_id,user_name,content
2030984224048361,Nguyễn Thanh Dung,Dương Thị Kim Oanh đu trend
2030837974062986,Dziên Shawol,Lê Vy thua 🥲🥲🥲
2031100534036730,Thái Thị Thủy,Ngọc Giàu m10 hú nhau đi nha. đu trend này đi. vui đấy🤣
2030722750741175,Thanh Tuyền,Kiểu này là được free cho thêm 1 ly nữa
2030841787395938,Trần Thị Hồng Thu,Linh Cuaa đi hái cf
2030786874068096,Phương Naii,Trùm cuối k mất tiền r
2030721887407928,Hằngg Đỗ,Ngọc Ánh Bùi Ngọc Linh chưa thử :)))))))
2030731710740279,Uyên Nguyễn,T cứ đồ bộ từ trong nhà ra ngoài ngõ từ nông thôn lên thành thị đi du lịch vẫn đồ bộ nha .
2030892614057522,Nguyễn Thị Ngọc Trinh,T mà đu trend thắng chắc rồi😂 . Mặc đồ đi lm vs đi chơi khác 1 trời 1 vực ( k xinh đẹp cơ mà chỉnh chu để chụp hình xinh)
2030824860730964,Nguyen Tran Anh Thao,Thảo Vy My Lê cái hẹn đồ lanh lâu quá đó đa
2030835530729897,Lê Nguyễn Hà Trang,"Phương Linh k cần đu trend, chỉ cần hẹn nhau vào tối trong tuần là auto bần"
2030902144056569,Nguyễn Thị Hoàng Mây,Xu Ân :))))) dmeeee chúng ta những ngày đồ k khô :)) vớ đc cgi mặc cái đó hâhhahah
2031081384038645,Tiêu Oanh,Tuyết Lam
2030971260716324,Yến Trang Huỳnh,Ngọc Dolphin
2030834970729953,Lê Thị Mai,Duyên Lê
2030781614068622,Trương Thị Minh Thảo,"Hong Le
Nguyễn Phương Nhi"
2030731437406973,Đặng Ngọc Hoài Thương,Dang Anh Hong Nhung
2030725137407603,Huỳnh Mai Thái Mỹ,Quỳnh My
2030717387408378,Phạm Hoàng Vinh,Trần Như Thảo NhiKieu Chinh Lam
2034920276988089,Hà Linh,Nhi Trịnh
2033730133773770,Anina Linh,Hàphg Vũ
2033704043776379,Lê Ly,Thư Thư
2032985190514931,Lê Thị Trà My,Nguyễn Hoàng Kiều Duyên
2032490883897695,Nguyễn Thư,Hiền Đặng cười bịnh
2031930050620445,Maria Nhung Hồ,R vô quán cf cai ngta nhìn minh vs con mat lạ lắm t bi vai lần r. Kk
2031857780627672,Nhi Ngwin,game nì cđ Khánh Tâm thua chắc nè Mi Trin 🤣
2031717670641683,Đinh Trần Phương Ngọc,Võ Thuỳ Dương
2031567330656717,Ana Nguyen,Mai Vy Hồ Hồng Hạnh 😆😆
2031525107327606,Hiền Vi,Ngọc Trúc
