comment_id,user_name,content
1912804322533019,Hồ Tùng Anh,Khõi sài dòng nay là khoẻ
1912715939208524,Phi Yến,HA B5 của TO là ko mùi gi hết. Chất nó sệt sệt nhé
1912948299185288,Liên Nguyễn,"Mìn đã dùng qua , bản Can hay in mã ở đáy chai , và mình thấy chai mới mua của bạn sao lại có giá 119k vậy , HA b5 nhà TO bèo gì cũng hơn 200k nha chứ có sale gì lắm cũng k bao h có giá 119k đâu bạn ạ"
1912711505875634,Thương Vũ,Nhà m bản Canada đây 😂
1912766435870141,Hoang Anh,Bản can bạn mua của shop nào thế ạ
1954184345061683,Hương Thu Vy,M n ơi phân biệt giúp e với chai nào là giả ạ.hay cả 2 đều giả ạ
1912821772531274,Meo Meo,"Mình đã ấn trả hàng hoàn tiền nhưng mình vẫn muốn đăng lên để mọi người có thấy thì né né cái shop này ra, mình test đủ đường thì lọ mình mua bên này vẫn fake lòi nhưng bên shop cố cãi nên mình đăng lên để mọi người xem. Chứ texture thì như keo xong mùi thì hôi xoa lên tay còn không có màng hay bị hơi hơi vón như bản mình đã dùng, mọi người cẩn thận hơn khi mua trên shopee nha huhu"
1912820845864700,Meo Meo,5
1912820789198039,Meo Meo,4
1912820729198045,Meo Meo,3
1912820662531385,Meo Meo,2
1912820635864721,Meo Meo,1
