comment_id,user_name,content
2030342597445857,Phan Thanh Truc,Bảo Pii Trà Phan ai r cũng sẽ vậy
2030416617438455,Đào Thị Hương Sen,Thảo Lêo
2030330914113692,Quỳnh Như,Trang Trang có vậy ko
2030328867447230,Lê Trần Linh Hương,Nguyễn Thuỳ Dương tưởng t k đó
2030596864087097,Sữa Dâu,Eric Tran a có ko
2030458387434278,Thanh Ngân,Tuyết Nhi có v ko ạ
2030338560779594,Cẩm Vân,Nguyễn Mai Thúy Hằng bần bần hèn hèn
2030427040770746,Ngọc Nhi,Long Lê Trần Ngọc Thiện dc cả quả combat vs nv thì ai bằng 🤡
2030454630767987,Ngoc Hau,Katie Gelber lướt lần nào cũng thấy giống e á Katie =))))
2030315320781918,Minh Tu Ngo,Bảo Li Linh Nguyễn y chang chưa
2030324117447705,Vũ Thu Thảo,Ngô Phương Thanh hài vl
2030316070781843,Linh Linh,Bảo Trân bảo trọng nha 🤭
2030315530781897,Ngọc,Cám Heo Bích Phương buổi sáng và tối😪
2030328274113956,Lưu Tuấn Đạt,Băng Băng suy luôn má
2030605354086248,Hồng Lực,Lê An tưởng ma k
2030409047439212,Thanh Thanh Lê,Mai Ngọc AnhPhong Linh chị nè =))))))))
2030398937440223,Thuu Thảo,Lê Hằng y chang cái nết
2030384700774980,Thu Ha Le,Tuyết Phạm thấy hình ảnh mình trong đó c ơi hâhhaa
2030369800776470,Hương Híp,Đinh Phương Lan e đó
2030591570754293,Dylan Ng,Triều Nguyễn nhớ đợt thử việc ở High land xong cái e té luôn :)
